Epoch 205: train clf loss -00.6655,train adv loss 000.7247,val clf loss 008.7949,val_auroc_adv 000.3774,val_auroc_clf 000.2286
Epoch 206: train clf loss -00.5591,train adv loss 000.6010,val clf loss 008.8795,val_auroc_adv 000.4721,val_auroc_clf 000.2236
Epoch 207: train clf loss -00.8207,train adv loss 000.8464,val clf loss 008.9588,val_auroc_adv 000.4609,val_auroc_clf 000.2111
Epoch 208: train clf loss -00.6884,train adv loss 000.7159,val clf loss 009.0716,val_auroc_adv 000.5914,val_auroc_clf 000.2161
Epoch 209: train clf loss -00.6804,train adv loss 000.7229,val clf loss 009.1043,val_auroc_adv 000.5894,val_auroc_clf 000.2312
Epoch 210: train clf loss -00.4959,train adv loss 000.5400,val clf loss 009.0291,val_auroc_adv 000.5641,val_auroc_clf 000.2362
Epoch 211: train clf loss -00.6728,train adv loss 000.7209,val clf loss 009.0684,val_auroc_adv 000.5598,val_auroc_clf 000.2111
Epoch 212: train clf loss -00.5099,train adv loss 000.5920,val clf loss 008.9672,val_auroc_adv 000.5606,val_auroc_clf 000.2186
Epoch 213: train clf loss -00.6876,train adv loss 000.7796,val clf loss 008.9519,val_auroc_adv 000.5136,val_auroc_clf 000.2136
Epoch 214: train clf loss -00.4912,train adv loss 000.5876,val clf loss 008.9306,val_auroc_adv 000.5570,val_auroc_clf 000.2136
Epoch 215: train clf loss -00.5567,train adv loss 000.5897,val clf loss 008.9611,val_auroc_adv 000.5547,val_auroc_clf 000.2161
Epoch 216: train clf loss -00.5683,train adv loss 000.5922,val clf loss 008.9928,val_auroc_adv 000.5283,val_auroc_clf 000.1960
Epoch 217: train clf loss -00.6963,train adv loss 000.7280,val clf loss 008.9509,val_auroc_adv 000.4521,val_auroc_clf 000.2060
Epoch 218: train clf loss -00.5836,train adv loss 000.6657,val clf loss 008.8846,val_auroc_adv 000.5332,val_auroc_clf 000.2136
Epoch 219: train clf loss -00.6890,train adv loss 000.7283,val clf loss 008.9126,val_auroc_adv 000.4688,val_auroc_clf 000.2085
Epoch 220: train clf loss -00.6941,train adv loss 000.7272,val clf loss 008.8706,val_auroc_adv 000.5469,val_auroc_clf 000.2085
Epoch 221: train clf loss -00.4693,train adv loss 000.5330,val clf loss 008.8842,val_auroc_adv 000.5298,val_auroc_clf 000.2236
Epoch 222: train clf loss -00.7879,train adv loss 000.8332,val clf loss 008.7970,val_auroc_adv 000.3963,val_auroc_clf 000.2211
Epoch 223: train clf loss -00.5368,train adv loss 000.5916,val clf loss 008.7911,val_auroc_adv 000.4531,val_auroc_clf 000.2211
Epoch 224: train clf loss -00.4845,train adv loss 000.5234,val clf loss 008.7696,val_auroc_adv 000.4976,val_auroc_clf 000.2412
Epoch 225: train clf loss -00.5059,train adv loss 000.5960,val clf loss 008.6571,val_auroc_adv 000.5299,val_auroc_clf 000.2337
Epoch 226: train clf loss -00.5799,train adv loss 000.6604,val clf loss 008.5159,val_auroc_adv 000.4985,val_auroc_clf 000.2437
Epoch 227: train clf loss -00.6661,train adv loss 000.7117,val clf loss 008.4926,val_auroc_adv 000.4817,val_auroc_clf 000.2337
Epoch 228: train clf loss -00.5385,train adv loss 000.5922,val clf loss 008.4079,val_auroc_adv 000.5176,val_auroc_clf 000.2236
Epoch 229: train clf loss -00.4490,train adv loss 000.4715,val clf loss 008.5185,val_auroc_adv 000.5430,val_auroc_clf 000.2261
Epoch 230: train clf loss -00.8971,train adv loss 000.9683,val clf loss 008.4564,val_auroc_adv 000.5528,val_auroc_clf 000.2261
Epoch 231: train clf loss -00.6974,train adv loss 000.7329,val clf loss 008.6048,val_auroc_adv 000.5536,val_auroc_clf 000.2236
Epoch 232: train clf loss -00.4748,train adv loss 000.5364,val clf loss 008.6008,val_auroc_adv 000.5957,val_auroc_clf 000.2312
Epoch 233: train clf loss -00.6125,train adv loss 000.6607,val clf loss 008.6320,val_auroc_adv 000.5942,val_auroc_clf 000.2312
Epoch 234: train clf loss -00.4355,train adv loss 000.4661,val clf loss 008.6217,val_auroc_adv 000.5757,val_auroc_clf 000.2362
Epoch 235: train clf loss -00.7896,train adv loss 000.8180,val clf loss 008.6765,val_auroc_adv 000.4946,val_auroc_clf 000.2337
Epoch 236: train clf loss -00.6958,train adv loss 000.7906,val clf loss 008.6123,val_auroc_adv 000.4635,val_auroc_clf 000.2462
Epoch 237: train clf loss -00.4366,train adv loss 000.4703,val clf loss 008.6674,val_auroc_adv 000.5425,val_auroc_clf 000.2613
Epoch 238: train clf loss -00.6507,train adv loss 000.7151,val clf loss 008.6792,val_auroc_adv 000.6074,val_auroc_clf 000.2613
Epoch 239: train clf loss -00.5345,train adv loss 000.5942,val clf loss 008.6029,val_auroc_adv 000.5642,val_auroc_clf 000.2663
Epoch 240: train clf loss -00.5806,train adv loss 000.6522,val clf loss 008.5409,val_auroc_adv 000.5728,val_auroc_clf 000.2513
Epoch 241: train clf loss -00.6273,train adv loss 000.6626,val clf loss 008.6013,val_auroc_adv 000.4398,val_auroc_clf 000.2437
Epoch 242: train clf loss -00.6671,train adv loss 000.7176,val clf loss 008.5357,val_auroc_adv 000.4496,val_auroc_clf 000.2412
Epoch 243: train clf loss -00.5243,train adv loss 000.5948,val clf loss 008.4375,val_auroc_adv 000.4856,val_auroc_clf 000.2387
Epoch 244: train clf loss -00.5420,train adv loss 000.5953,val clf loss 008.4676,val_auroc_adv 000.5449,val_auroc_clf 000.2538
Epoch 245: train clf loss -00.6774,train adv loss 000.7165,val clf loss 008.5262,val_auroc_adv 000.5752,val_auroc_clf 000.2362
Epoch 246: train clf loss -00.6861,train adv loss 000.7197,val clf loss 008.6127,val_auroc_adv 000.5625,val_auroc_clf 000.2261
Epoch 247: train clf loss -00.5018,train adv loss 000.5373,val clf loss 008.5914,val_auroc_adv 000.5779,val_auroc_clf 000.2312
Epoch 248: train clf loss -00.5917,train adv loss 000.6645,val clf loss 008.4734,val_auroc_adv 000.5306,val_auroc_clf 000.2462
Epoch 249: train clf loss -00.4767,train adv loss 000.5357,val clf loss 008.5926,val_auroc_adv 000.5813,val_auroc_clf 000.2462
Epoch 250: train clf loss -00.4922,train adv loss 000.5349,val clf loss 008.5862,val_auroc_adv 000.4214,val_auroc_clf 000.2563
